RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1386,15601385,Roberts,850,France,Female,43,6,0.0,2,0,0,89452.84,0
1387,15601386,White,660,Spain,Male,30,4,67437.1,1,1,0,101865.8,0
1388,15601387,King,790,France,Female,42,6,144585.21,4,1,1,93436.7,0
1389,15601388,Wilson,579,Germany,Male,37,5,0.0,3,1,1,103706.62,0
1390,15601389,Hill,646,France,Male,36,5,38953.12,2,0,0,6569.8,0
1391,15601390,Evans,709,Germany,Male,40,6,61505.74,2,1,1,11830.95,0
1392,15601391,Hall,688,Germany,Female,40,6,62907.55,3,1,1,74857.65,0
1393,15601392,White,576,France,Female,41,3,134525.0,2,1,1,177103.37,0
1394,15601393,Brown,572,France,Male,32,1,98002.86,2,1,1,158375.63,0
1395,15601394,Baker,745,Germany,Female,33,3,0.0,1,1,1,22920.57,0
1396,15601395,Fowler,764,France,Female,38,4,119494.44,2,1,1,99471.36,0
1397,15601396,Green,795,Spain,Male,39,1,57197.26,2,1,0,121312.87,0
1398,15601397,Evans,823,Germany,Male,34,1,165013.76,1,1,1,96756.66,1
1399,15601398,Jackson,663,Spain,Female,43,10,89904.04,1,0,0,139815.76,0
1400,15601399,Brown,620,France,Female,19,3,0.0,1,1,1,199455.37,0
1401,15601400,Baker,780,France,Male,31,8,0.0,1,0,1,20198.35,0
1402,15601401,Fowler,718,France,Female,36,1,157756.06,1,1,0,103591.27,0
1403,15601402,Harris,556,Germany,Male,30,10,66617.18,1,1,0,102961.92,0
1404,15601403,Thomas,551,France,Female,57,2,142225.68,2,1,1,112913.38,0
1405,15601404,Roberts,697,France,Female,39,4,55605.98,2,1,1,34226.52,1
1406,15601405,Taylor,633,France,Female,41,8,0.0,2,0,1,128033.2,0
1407,15601406,Davies,647,Germany,Male,34,2,0.0,1,0,1,9823.84,0
1408,15601407,Evans,753,France,Male,39,6,41931.51,2,1,0,148483.57,0
1409,15601408,Taylor,723,Germany,Male,26,8,135239.71,1,0,0,132968.75,0
1410,15601409,Fowler,778,Spain,Male,37,0,109339.43,1,0,1,66754.31,0
1411,15601410,Davies,465,Germany,Female,29,0,0.0,2,1,0,197808.88,0
1412,15601411,Davies,674,Germany,Male,36,8,86070.65,3,1,1,165926.9,0
1413,15601412,Clarke,717,Germany,Male,18,2,59817.41,4,0,0,108367.59,0
1414,15601413,Thomas,503,Germany,Male,27,10,0.0,2,1,0,198111.57,1
1415,15601414,Green,587,France,Male,55,10,0.0,2,1,1,166188.04,0
1416,15601415,Thomas,569,Germany,Male,48,9,69611.25,2,1,1,28457.48,1
1417,15601416,Evans,652,Spain,Female,54,10,119357.7,2,0,1,118621.06,0
1418,15601417,Clarke,806,Spain,Female,54,9,91344.24,1,1,0,116590.67,1
1419,15601418,Jackson,844,Germany,Male,46,4,91323.17,1,1,1,130936.09,0
1420,15601419,Turner,572,Germany,Female,34,10,80913.72,4,0,1,188210.56,1
1421,15601420,Thomas,701,Spain,Female,28,3,0.0,3,1,1,98914.35,0
1422,15601421,Fowler,704,France,Male,52,6,108432.7,1,1,1,16398.91,0
1423,15601422,Hall,687,France,Female,40,0,74119.2,1,1,0,96386.94,1
1424,15601423,Davies,688,France,Male,66,10,40236.0,1,0,1,157771.08,0
1425,15601424,Hill,679,France,Male,35,6,145779.53,1,1,1,72363.15,0
1426,15601425,Martin,812,France,Male,61,10,95445.53,1,1,1,6393.88,0
1427,15601426,Wood,756,France,Male,37,3,0.0,2,0,1,61345.4,0
1428,15601427,Wood,548,France,Female,54,3,163703.11,1,0,0,136747.84,0
1429,15601428,Wood,726,Germany,Female,58,5,0.0,1,1,1,18115.88,1
1430,15601429,Turner,736,France,Female,28,9,0.0,1,0,0,75817.0,0
1431,15601430,Jackson,680,Germany,Female,34,6,0.0,2,1,0,27493.04,1
1432,15601431,Clarke,759,Spain,Female,28,8,101634.29,1,1,1,95709.79,0
1433,15601432,White,668,France,Female,25,2,0.0,1,0,0,29161.18,0
1434,15601433,Clarke,669,France,Male,46,8,0.0,2,1,1,22698.36,0
1435,15601434,Jackson,662,France,Male,37,8,162263.76,2,1,0,139861.96,1
1436,15601435,Johnson,456,Germany,Female,40,9,192091.91,1,0,0,32442.32,1
1437,15601436,Davies,642,France,Male,45,0,77832.59,2,1,0,31804.36,0
1438,15601437,Brown,586,Spain,Male,19,4,108451.11,1,1,0,118911.32,0
1439,15601438,King,536,Germany,Male,53,0,93134.52,2,1,0,9675.17,1
1440,15601439,Hall,788,Germany,Female,35,4,185177.88,1,1,0,7565.53,1
1441,15601440,Roberts,698,France,Male,45,8,0.0,3,1,0,86857.81,1
1442,15601441,Roberts,647,France,Male,46,7,110741.79,4,1,0,73654.0,0
1443,15601442,Jackson,596,France,Male,54,8,0.0,2,0,0,109379.26,1
1444,15601443,White,678,France,Male,38,8,0.0,3,0,0,198703.44,0
1445,15601444,Doyle,745,France,Female,18,10,70170.84,1,1,0,87506.59,0
1446,15601445,Turner,571,Spain,Male,40,9,191642.68,2,1,0,115635.62,1
1447,15601446,White,650,Germany,Female,41,6,53917.29,1,1,0,183929.48,1
1448,15601447,Doyle,733,Spain,Female,28,9,133492.1,1,0,0,97152.64,0
1449,15601448,Hall,464,Spain,Male,41,0,155926.97,2,1,0,156442.98,0
1450,15601449,Evans,644,France,Female,35,7,0.0,2,1,0,110181.85,0
1451,15601450,Davies,609,Germany,Female,24,5,96625.06,2,1,1,127804.24,0
1452,15601451,Martin,637,Spain,Female,46,10,0.0,2,0,0,186567.99,0
1453,15601452,Brown,602,Germany,Male,33,5,50610.99,2,0,0,1140.05,0
1454,15601453,Martin,663,Germany,Male,35,1,139885.42,3,0,1,180287.04,0
1455,15601454,Wood,835,France,Female,34,7,93337.35,2,1,1,100040.71,0
1456,15601455,Harris,619,France,Female,53,10,0.0,2,0,0,121746.11,0
1457,15601456,Clarke,678,France,Female,39,0,97323.67,1,1,1,90561.54,0
1458,15601457,Hall,841,France,Female,40,0,210560.22,2,0,1,52922.81,0
1459,15601458,Doyle,597,Germany,Male,34,7,0.0,2,0,1,14135.43,0
1460,15601459,Turner,824,France,Female,44,6,178297.55,3,1,1,189080.02,1
1461,15601460,Wood,651,Germany,Male,54,6,97342.68,1,1,1,125151.37,0
1462,15601461,Wilson,821,Spain,Female,46,0,0.0,1,1,1,174820.68,1
1463,15601462,Brown,722,France,Male,47,6,22626.21,1,0,0,58870.85,0
1464,15601463,Hill,679,France,Male,46,6,100155.87,1,1,1,56321.79,0
1465,15601464,Taylor,644,Spain,Female,24,9,0.0,2,1,1,67821.1,0
1466,15601465,Walker,590,Spain,Female,29,4,97670.98,1,1,0,46976.61,0
1467,15601466,King,657,France,Female,37,3,0.0,1,1,0,100096.17,0
1468,15601467,Evans,736,France,Male,31,0,110834.53,2,1,1,187312.07,0
1469,15601468,Wood,649,Spain,Male,27,6,157121.05,1,1,1,175336.47,1
1470,15601469,Harris,620,France,Female,18,7,53137.84,1,1,1,99524.99,0
1471,15601470,Turner,626,Germany,Male,24,3,44744.1,2,1,0,70403.73,0
1472,15601471,Evans,745,France,Male,36,8,90885.78,2,1,1,122725.87,1
1473,15601472,Johnson,768,France,Female,38,10,87874.13,4,1,0,122839.37,1
1474,15601473,Hall,586,France,Male,30,1,79777.73,2,1,1,137069.05,1
1475,15601474,Baker,586,Spain,Female,40,6,37275.26,4,0,0,107584.41,1
1476,15601475,Wilson,686,Spain,Male,34,7,155925.84,1,1,0,6324.3,1
1477,15601476,Hill,797,France,Female,51,0,0.0,2,0,0,16133.26,0
1478,15601477,Clarke,760,Germany,Female,37,1,0.0,2,1,0,194781.22,0
1479,15601478,Hall,530,France,Female,47,4,90700.89,2,0,0,149500.82,0
1480,15601479,Walker,625,France,Female,41,1,125663.59,1,0,1,189701.13,0
1481,15601480,Fowler,561,France,Male,24,3,120674.03,1,0,0,68565.59,0
1482,15601481,Roberts,624,France,Female,38,1,44664.89,1,0,1,107454.93,0
1483,15601482,Walker,804,Spain,Female,25,9,110196.16,2,0,1,65068.43,0
1484,15601483,Doyle,513,France,Female,38,6,196058.31,2,0,0,181878.07,0
1485,15601484,Taylor,495,Spain,Female,31,3,103838.67,1,1,1,58258.94,0
1486,15601485,Thomas,570,France,Female,43,8,139570.22,2,1,1,139068.45,0
1487,15601486,Harris,678,Germany,Female,24,0,0.0,2,1,1,35836.06,0
1488,15601487,Evans,710,France,Female,39,6,106887.73,2,1,1,21945.04,0
1489,15601488,Martin,692,Germany,Male,45,7,0.0,1,0,1,31971.28,0
1490,15601489,Hall,763,France,Male,49,8,120102.36,2,1,1,106361.6,0
1491,15601490,Davies,481,France,Female,31,2,131980.54,2,1,0,169063.67,0
1492,15601491,Roberts,764,Germany,Male,39,6,15630.98,2,1,0,199856.67,0
1493,15601492,Walker,620,Spain,Female,41,8,103601.66,2,1,1,124913.93,0
1494,15601493,Turner,720,Germany,Female,56,8,79875.72,2,1,0,107187.1,0
1495,15601494,Taylor,523,France,Male,23,1,0.0,1,1,1,157589.64,0
1496,15601495,King,650,Spain,Female,29,10,161278.04,3,1,0,13685.1,0
1497,15601496,Wood,673,Germany,Female,70,3,0.0,1,1,0,162070.05,0
1498,15601497,Taylor,761,Spain,Female,36,4,13287.7,2,0,1,151917.53,0
1499,15601498,Thomas,498,France,Male,18,2,133764.39,2,1,0,106378.76,0
1500,15601499,Hill,653,Spain,Female,33,1,11878.34,2,1,0,5574.41,0
1501,15601500,Hall,546,Spain,Male,18,2,0.0,2,0,1,41237.2,0
1502,15601501,Johnson,699,Germany,Female,42,1,139954.72,1,1,1,74572.81,1
1503,15601502,Wood,725,France,Male,48,8,98729.72,1,1,1,188303.22,0
1504,15601503,Doyle,774,France,Female,29,6,0.0,2,1,0,128059.28,0
1505,15601504,Walker,599,Germany,Female,34,4,65666.48,1,0,1,102508.43,0
1506,15601505,Smith,739,Spain,Female,49,6,13857.66,1,1,1,98196.86,0
1507,15601506,Hill,781,Spain,Male,20,6,24781.7,4,1,1,156215.17,1
1508,15601507,King,492,France,Female,24,2,75029.61,1,0,0,65402.42,0
1509,15601508,Baker,709,France,Female,36,3,0.0,1,1,0,19810.44,0
1510,15601509,Baker,742,Spain,Male,31,9,0.0,1,1,1,135731.62,0
1511,15601510,Clarke,625,France,Female,36,0,64564.81,2,0,1,66474.19,0
1512,15601511,Smith,534,France,Female,25,10,0.0,1,1,0,65792.97,0
1513,15601512,White,741,Spain,Female,41,10,98533.15,2,0,1,91488.33,0
1514,15601513,White,535,Spain,Female,37,2,111273.98,2,1,1,49304.07,0
1515,15601514,Smith,633,Germany,Female,45,3,0.0,1,1,0,184418.8,1
1516,15601515,Martin,646,France,Female,41,2,71085.47,1,0,1,169547.11,0
1517,15601516,Turner,719,France,Female,41,6,100118.31,1,1,0,198226.58,0
1518,15601517,Davies,590,Germany,Male,23,2,102980.45,2,1,1,192945.21,0
1519,15601518,Hall,584,France,Male,44,8,0.0,1,1,1,63576.61,0
1520,15601519,Martin,659,France,Female,35,4,125558.92,1,1,1,76738.99,0
1521,15601520,Brown,747,France,Male,37,10,98246.82,1,1,1,139953.34,0
1522,15601521,Turner,850,Spain,Female,51,9,121022.69,1,1,1,4153.33,0
1523,15601522,Taylor,505,Germany,Male,31,4,19223.6,2,0,0,198783.89,1
1524,15601523,Turner,680,Germany,Male,54,6,72632.48,1,1,1,3157.77,0
1525,15601524,Smith,546,Spain,Male,55,0,0.0,3,1,1,106765.7,0
1526,15601525,Clarke,748,France,Male,47,0,0.0,1,1,0,134071.36,0
1527,15601526,Roberts,560,France,Male,28,5,12718.59,2,1,1,182915.12,0
1528,15601527,Wilson,585,France,Male,18,5,38923.99,2,1,0,129183.13,0
1529,15601528,Evans,593,France,Female,51,4,0.0,1,1,1,119796.79,0
1530,15601529,Smith,643,France,Male,40,0,0.0,2,1,1,60771.5,0
1531,15601530,Jackson,681,France,Male,31,9,38938.51,2,0,1,118593.36,0
1532,15601531,Turner,696,France,Male,52,4,139869.57,2,1,1,150190.6,0
1533,15601532,Hall,649,Spain,Male,30,5,142124.15,3,1,0,103602.74,0
1534,15601533,Brown,522,Spain,Male,34,4,0.0,2,1,1,156147.42,0
1535,15601534,Jackson,720,France,Female,45,5,136679.03,1,1,1,14853.0,0
1536,15601535,Evans,645,France,Female,27,7,77263.14,3,1,0,67740.11,0
1537,15601536,Baker,762,Germany,Male,38,8,78747.39,1,1,0,192002.97,0
1538,15601537,Brown,582,Spain,Female,51,6,0.0,2,0,1,65365.44,0
1539,15601538,Roberts,496,Germany,Male,41,1,99225.1,2,1,1,124749.21,1
1540,15601539,Thomas,647,France,Male,53,9,60965.59,2,1,0,104457.07,0
1541,15601540,King,774,Germany,Female,51,3,66181.36,3,0,0,187388.18,0
1542,15601541,Hill,665,France,Male,39,0,122994.52,1,1,0,33391.6,0
1543,15601542,Hall,631,France,Female,18,0,155149.66,2,1,1,60578.23,0
1544,15601543,Harris,566,France,Male,27,8,0.0,1,0,0,172613.08,1
1545,15601544,Wilson,819,France,Male,47,4,188687.37,2,1,1,133574.31,0
1546,15601545,Roberts,551,France,Male,22,0,51196.64,2,1,1,109066.82,0
1547,15601546,Taylor,580,France,Male,35,8,0.0,1,0,0,79585.18,0
1548,15601547,Evans,705,Germany,Female,43,3,0.0,2,0,1,82851.77,1
1549,15601548,Baker,472,France,Male,55,10,47549.15,1,1,0,187049.61,1
1550,15601549,Wilson,772,France,Female,33,9,74946.93,2,1,0,134544.05,0
1551,15601550,Doyle,710,France,Female,32,0,0.0,3,1,1,185890.58,0
1552,15601551,Green,736,France,Female,38,7,0.0,2,0,1,194465.04,0
1553,15601552,Thomas,704,France,Male,43,6,0.0,2,0,1,109854.59,0
1554,15601553,White,635,France,Male,37,1,0.0,1,1,0,122367.9,0
1555,15601554,Fowler,548,France,Male,51,3,68299.67,1,1,0,131616.62,0
1556,15601555,King,637,Germany,Female,30,5,94947.82,1,1,0,167994.63,0
1557,15601556,Jackson,556,Germany,Male,40,1,158184.76,1,1,1,132155.27,0
1558,15601557,Martin,697,France,Female,44,7,127229.84,1,1,0,23814.84,1
1559,15601558,Davies,727,Spain,Female,35,3,0.0,2,1,1,188543.59,0
1560,15601559,Evans,792,Germany,Male,48,10,123440.85,2,1,1,132525.94,0
1561,15601560,Wilson,686,Germany,Female,41,8,96146.51,1,0,1,174113.54,0
1562,15601561,Martin,739,Spain,Male,48,6,84619.55,2,1,0,85522.81,0
1563,15601562,Johnson,621,Germany,Female,41,1,0.0,3,1,0,95468.56,1
1564,15601563,Roberts,604,Germany,Male,43,0,101250.38,1,1,1,138082.41,0
1565,15601564,Brown,695,Germany,Female,32,1,0.0,2,0,1,155504.39,0
1566,15601565,Wood,613,France,Female,32,5,0.0,1,0,1,16613.28,0
1567,15601566,Turner,676,France,Female,52,8,0.0,2,1,1,82061.22,0
1568,15601567,Jackson,548,France,Male,46,1,0.0,2,0,0,154201.42,0
1569,15601568,Johnson,565,France,Female,28,7,0.0,1,1,0,198454.95,0
1570,15601569,Davies,711,France,Male,41,0,86606.1,1,1,0,3316.85,0
1571,15601570,Fowler,735,France,Female,18,2,0.0,2,0,1,53696.84,0
1572,15601571,Thomas,555,Spain,Male,33,6,0.0,1,1,1,93504.87,0
1573,15601572,Doyle,714,Spain,Male,50,9,71054.31,2,1,1,45365.4,0
1574,15601573,Jackson,599,Germany,Male,38,8,169674.2,2,0,1,6357.52,0
1575,15601574,Roberts,652,France,Male,40,5,87876.77,1,1,0,108369.06,0
1576,15601575,Taylor,786,France,Male,18,0,99821.74,2,1,1,130230.32,0
1577,15601576,Martin,728,Germany,Female,35,3,0.0,2,1,1,83796.35,0
1578,15601577,Clarke,726,Germany,Male,43,8,114096.9,1,0,0,74605.74,0
1579,15601578,Wood,833,Germany,Female,44,0,95135.12,3,1,1,197136.5,1
1580,15601579,Wilson,582,Germany,Male,50,7,53429.68,1,1,1,96028.18,0
1581,15601580,Brown,555,Germany,Female,37,7,99902.78,2,0,1,159815.82,1
1582,15601581,Hall,581,France,Female,37,8,99356.69,1,1,0,58147.66,0
1583,15601582,White,626,France,Male,24,2,31728.16,1,1,1,166207.46,0
1584,15601583,Martin,424,France,Female,37,2,108251.95,2,1,1,164916.24,0
1585,15601584,White,630,Spain,Female,25,2,155842.45,2,1,1,54272.72,0
1586,15601585,Fowler,598,Germany,Female,19,4,77463.22,1,1,0,131515.14,0
1587,15601586,Turner,725,France,Male,27,5,42282.32,2,1,0,136720.98,0
1588,15601587,Smith,684,Spain,Male,56,1,80233.1,2,1,1,89080.49,1
1589,15601588,Fowler,592,France,Female,36,6,137003.73,1,1,0,154982.23,1
1590,15601589,Green,707,France,Male,41,2,22552.46,2,1,0,62070.17,0
1591,15601590,Evans,719,France,Female,33,6,0.0,2,1,1,97370.1,0
1592,15601591,Hill,576,France,Male,19,3,0.0,2,1,0,198040.19,0
1593,15601592,Smith,603,Germany,Female,49,10,103313.47,2,1,0,36556.46,0
1594,15601593,Doyle,436,France,Male,18,3,0.0,2,1,1,30408.76,0
1595,15601594,Evans,545,Germany,Male,33,9,58814.07,3,0,0,29297.54,0
1596,15601595,Clarke,579,Spain,Female,38,1,173770.22,2,1,1,199623.75,0
1597,15601596,Jackson,657,France,Female,42,0,12500.24,1,0,0,32822.74,0
1598,15601597,Fowler,559,France,Female,31,2,116695.14,1,1,0,38857.61,0
1599,15601598,Doyle,601,Germany,Female,19,4,185222.84,3,1,0,139262.53,1
1600,15601599,Hall,532,France,Male,30,9,127703.71,2,1,0,152139.83,0
1601,15601600,Harris,666,Germany,Male,31,1,0.0,1,0,0,105885.2,0
1602,15601601,Fowler,691,France,Male,30,8,19513.07,1,1,1,196551.15,0
1603,15601602,Wilson,689,Spain,Male,50,7,0.0,1,1,1,8742.87,0
1604,15601603,Hill,651,Germany,Male,26,3,98684.94,2,1,0,124543.35,0
1605,15601604,Thomas,502,France,Female,42,3,102426.85,3,1,0,121687.39,1
1606,15601605,Davies,590,France,Male,41,10,20056.69,2,1,1,64927.71,0
1607,15601606,Doyle,611,Germany,Male,50,7,41998.34,1,0,1,179988.65,0
1608,15601607,Turner,611,France,Male,38,2,45368.46,2,1,0,111023.46,0
1609,15601608,White,657,France,Male,48,10,80058.93,1,1,0,50021.71,0
1610,15601609,Green,787,France,Male,37,4,199158.25,1,1,0,18583.34,0
1611,15601610,White,728,France,Female,44,0,38674.71,1,1,1,22316.66,0
1612,15601611,Taylor,555,Germany,Male,22,8,0.0,2,1,0,179568.52,0
1613,15601612,Baker,715,Germany,Female,18,9,27677.28,2,1,1,50811.44,0
1614,15601613,Davies,711,France,Female,43,4,0.0,1,0,0,181494.06,0
1615,15601614,Davies,573,Germany,Female,44,7,87726.21,1,1,0,24903.46,1
1616,15601615,Green,731,France,Female,44,2,40707.54,2,1,1,196803.12,0
1617,15601616,Green,635,France,Male,33,9,0.0,1,0,0,166836.47,0
1618,15601617,Hall,515,Spain,Male,55,4,46466.93,1,1,1,24129.52,0
1619,15601618,Harris,694,Germany,Male,34,2,0.0,1,1,1,18125.24,0
1620,15601619,Brown,671,France,Female,44,5,0.0,1,0,1,160884.0,0
1621,15601620,Jackson,628,France,Female,46,2,0.0,1,1,0,16535.18,0
1622,15601621,Doyle,646,Spain,Male,58,6,0.0,2,1,0,53174.02,1
1623,15601622,Smith,581,Germany,Male,36,8,53426.35,1,1,0,160448.71,1
1624,15601623,Thomas,709,France,Female,32,4,16113.0,1,0,1,181608.42,1
1625,15601624,Roberts,646,France,Female,23,8,130352.94,2,1,1,153762.76,0
1626,15601625,Wood,666,Spain,Female,56,4,127364.48,1,1,0,178088.67,1
1627,15601626,Walker,684,France,Female,44,10,64364.45,2,1,0,112417.77,0
1628,15601627,Harris,539,France,Female,44,2,156733.37,1,1,0,156142.62,0
1629,15601628,Green,564,France,Female,73,7,91160.88,3,1,0,69493.08,1
1630,15601629,Hall,438,France,Male,43,5,0.0,1,0,0,157257.6,0
1631,15601630,Clarke,704,France,Male,25,10,106290.84,2,1,1,136268.44,0
1632,15601631,Jackson,534,Germany,Female,37,2,80257.53,2,1,1,115391.18,1
1633,15601632,Evans,663,Spain,Female,28,2,0.0,2,0,0,198467.96,0
1634,15601633,Thomas,686,Spain,Male,35,9,81995.49,2,0,0,94486.13,1
1635,15601634,Smith,708,Germany,Female,35,9,136312.79,1,1,0,124230.2,1
1636,15601635,Green,534,France,Male,33,8,62052.57,1,1,0,102471.23,0
1637,15601636,Doyle,644,France,Female,24,5,114185.78,2,1,1,52841.76,0
1638,15601637,Wood,810,Germany,Male,57,4,30449.53,2,0,0,66742.73,0
1639,15601638,Evans,815,France,Female,42,7,132903.21,1,1,1,195778.37,0
1640,15601639,Smith,745,Spain,Male,37,8,107211.77,2,0,1,79029.98,0
1641,15601640,Thomas,682,Germany,Male,47,3,0.0,2,1,1,136201.85,0
1642,15601641,Baker,554,France,Male,44,0,77679.2,2,1,1,113852.36,0
1643,15601642,Green,719,France,Female,42,0,141229.25,2,1,1,178071.25,1
1644,15601643,Wilson,635,France,Male,47,3,20753.21,2,1,1,151780.33,0
1645,15601644,Evans,704,France,Male,40,7,31097.74,1,1,0,17049.63,0
1646,15601645,Hall,589,France,Female,46,4,86177.67,2,1,1,71732.93,1
1647,15601646,Walker,633,France,Male,47,6,207333.19,1,1,0,142670.8,0
1648,15601647,Green,666,Germany,Male,41,5,0.0,1,1,0,33110.0,0
1649,15601648,Fowler,674,Germany,Male,37,2,0.0,2,1,1,101184.4,0
1650,15601649,Martin,697,Germany,Female,56,8,0.0,2,1,0,64236.04,1
1651,15601650,Hall,594,France,Male,34,7,57576.41,1,1,0,13886.09,0
1652,15601651,Hill,521,France,Male,43,10,0.0,2,1,0,199432.07,0
1653,15601652,Thomas,806,France,Male,44,9,65369.09,1,0,0,185943.56,0
1654,15601653,King,850,France,Male,32,4,70320.74,1,1,0,149757.7,0
1655,15601654,Turner,693,Germany,Male,30,7,0.0,2,0,0,41004.14,0
1656,15601655,Walker,523,France,Male,35,3,88656.01,2,1,1,197716.71,0
1657,15601656,Brown,576,France,Male,34,9,139450.14,2,1,1,126527.66,0
1658,15601657,Walker,699,Germany,Male,23,6,93158.42,1,0,0,193249.01,0
1659,15601658,Wilson,779,France,Female,32,9,0.0,2,1,1,9473.2,0
1660,15601659,Martin,534,France,Male,42,3,121918.01,1,1,1,35520.67,0
1661,15601660,Jackson,638,France,Male,53,0,0.0,3,1,1,135772.13,0
1662,15601661,Brown,669,Spain,Female,45,1,55464.09,1,1,1,181528.76,0
1663,15601662,Taylor,733,Germany,Female,18,5,63255.5,2,1,1,35980.66,0
1664,15601663,Hall,617,France,Female,46,10,0.0,1,1,0,64102.55,0
1665,15601664,Hall,500,Germany,Male,33,6,0.0,1,1,1,118047.29,0
1666,15601665,Thomas,710,Germany,Male,44,8,98029.93,1,1,1,199932.54,0
1667,15601666,Evans,758,Germany,Male,39,5,184348.16,2,1,1,160133.35,1
1668,15601667,Baker,642,France,Male,37,10,119057.62,3,0,0,184788.99,0
1669,15601668,Roberts,689,France,Male,38,10,0.0,2,1,1,135327.49,0
1670,15601669,White,604,Germany,Female,39,2,0.0,1,1,1,175596.88,0
1671,15601670,Turner,569,France,Male,54,9,78639.64,1,1,0,101901.96,1
1672,15601671,Wilson,749,Spain,Female,39,0,134647.04,2,1,1,25707.57,0
1673,15601672,White,687,Germany,Male,51,6,0.0,1,1,1,142201.93,0
1674,15601673,Harris,697,France,Male,49,4,0.0,3,1,1,120693.51,0
1675,15601674,Smith,794,Germany,Female,46,3,80038.1,1,0,0,97584.66,1
1676,15601675,Smith,549,Germany,Female,19,10,129435.02,2,1,1,55723.19,0
1677,15601676,Walker,597,Spain,Male,51,7,2150.81,2,1,1,157056.4,0
1678,15601677,Hall,665,France,Female,34,1,178230.02,1,0,0,164261.61,1
1679,15601678,White,596,Germany,Male,47,1,28813.41,1,1,1,73472.94,0
1680,15601679,White,725,Spain,Male,28,1,133655.28,2,1,0,185625.55,1
1681,15601680,Davies,632,Spain,Female,26,3,0.0,1,0,1,74578.6,0
1682,15601681,Jackson,555,Germany,Male,61,0,0.0,2,1,1,22404.94,0
1683,15601682,Fowler,656,Spain,Male,28,2,76739.4,2,0,1,34139.15,1
1684,15601683,Wood,666,France,Male,52,8,104058.25,1,1,1,99408.58,0
1685,15601684,Thomas,740,France,Male,40,9,115163.85,2,1,0,16892.74,0
1686,15601685,Harris,688,France,Male,34,8,0.0,1,1,1,143964.1,0
1687,15601686,Turner,694,Spain,Male,39,5,0.0,2,1,0,159224.08,0
1688,15601687,Green,681,Spain,Female,25,7,0.0,1,1,1,110344.2,0
1689,15601688,Hall,632,Spain,Female,39,10,184252.08,2,1,0,178776.34,1
1690,15601689,Baker,581,France,Male,27,0,95113.49,1,1,1,190903.01,0
1691,15601690,Wilson,678,Germany,Male,35,9,149259.22,1,1,1,90068.64,1
1692,15601691,Walker,618,Germany,Female,49,7,113579.58,1,1,0,18736.31,0
1693,15601692,Roberts,812,France,Male,42,4,0.0,1,0,0,47021.56,0
1694,15601693,Wilson,779,Spain,Male,23,4,99967.88,2,1,0,131865.59,0
1695,15601694,Wood,711,Spain,Female,48,4,0.0,1,1,0,81751.09,0
1696,15601695,White,686,Spain,Male,39,1,0.0,1,0,0,137316.87,0
1697,15601696,Roberts,642,France,Male,33,2,112707.11,1,0,1,133680.3,0
1698,15601697,Taylor,529,Germany,Male,47,3,137594.96,1,0,1,121468.26,0
1699,15601698,Green,629,Germany,Male,37,0,0.0,1,0,1,32408.68,0
1700,15601699,Evans,660,Spain,Male,26,5,0.0,1,1,0,57897.14,0
1701,15601700,Doyle,672,Germany,Female,59,5,182304.86,2,1,0,76194.46,1
1702,15601701,White,695,Germany,Male,39,3,0.0,2,1,0,165059.18,0
1703,15601702,Taylor,738,France,Female,38,1,44719.59,2,0,1,136762.34,0
1704,15601703,Roberts,584,Spain,Female,35,10,28173.93,1,1,1,129341.92,0
1705,15601704,King,584,France,Male,52,7,0.0,2,1,1,134755.33,0
1706,15601705,Doyle,789,Germany,Male,33,5,0.0,2,1,1,101137.21,0
1707,15601706,Evans,724,France,Male,22,7,0.0,2,0,1,8886.71,0
1708,15601707,Doyle,612,France,Female,32,4,52483.06,1,1,1,41023.02,0
1709,15601708,Evans,640,Germany,Male,54,2,119135.86,1,0,0,28920.13,0
1710,15601709,Taylor,640,France,Female,48,7,201669.99,1,1,1,13735.34,0
1711,15601710,King,653,Germany,Female,36,8,0.0,1,1,1,64575.85,0
1712,15601711,Taylor,695,France,Female,54,7,151742.9,2,1,0,157758.31,0
1713,15601712,Hall,850,Germany,Female,47,6,0.0,1,0,1,23911.23,0
1714,15601713,Walker,668,Germany,Female,36,0,0.0,1,0,1,23173.08,1
1715,15601714,Evans,714,France,Female,37,7,113456.53,1,1,1,25728.54,0
1716,15601715,Martin,488,Germany,Female,43,6,53724.32,1,1,0,54694.52,1
1717,15601716,Jackson,603,France,Female,30,4,0.0,1,1,0,41239.22,0
1718,15601717,Brown,768,Spain,Female,39,2,137000.36,1,1,1,3778.26,0
1719,15601718,Turner,689,Spain,Female,42,10,149966.1,2,0,0,56023.96,0
1720,15601719,Harris,350,Germany,Male,20,4,0.0,1,1,0,199262.6,0
1721,15601720,Davies,715,France,Female,37,2,0.0,2,1,0,67960.8,0
1722,15601721,Turner,834,France,Male,36,7,73742.44,3,1,0,43040.55,0
1723,15601722,Doyle,458,Spain,Female,50,5,0.0,2,1,1,99647.07,0
1724,15601723,Taylor,796,Spain,Male,19,6,94136.13,2,1,1,46644.32,0
1725,15601724,Baker,384,France,Female,35,7,104047.17,1,1,0,112369.4,1
1726,15601725,Turner,740,France,Female,34,4,75110.93,2,0,1,80730.51,0
